config_id,alpha,beta,gamma,ridge_lambda,ratio_estimator,clipping,candidate_pool_size,adaptive_gamma,ess_floor,cond_ref,gamma_ess_scale,gamma_cond_scale,pooled_gap_mean,pooled_p_value,pooled_test,pooled_n_pairs,stability_mse_mean,pooled_mse_mean,holm_adjusted_p,stability_beats_pooled,holm_significant
cfg_0014,0.1,0.0,0.0,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0019263171918863817,0.9730310991059848,paired_wilcoxon,25,0.08274082831221202,0.08081451112032564,1.0,False,False
cfg_0015,0.1,0.0,0.0,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0019263171918863817,0.9730310991059848,paired_wilcoxon,25,0.08274082831221202,0.08081451112032564,1.0,False,False
cfg_0030,0.1,0.0,0.0,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0019263226507646885,0.9730310991059848,paired_wilcoxon,25,0.08274083371251356,0.08081451106174888,1.0,False,False
cfg_0031,0.1,0.0,0.0,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0019263226507646885,0.9730310991059848,paired_wilcoxon,25,0.08274083371251356,0.08081451106174888,1.0,False,False
cfg_0074,0.1,0.0,0.5,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.002095334346180464,0.9926460947141795,paired_wilcoxon,25,0.08291531269016274,0.08081997834398226,1.0,False,False
cfg_0170,0.1,0.1,0.5,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.002095334346180464,0.9926460947141795,paired_wilcoxon,25,0.08291531269016274,0.08081997834398226,1.0,False,False
cfg_0090,0.1,0.0,0.5,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0020953541630535314,0.9926460947141795,paired_wilcoxon,25,0.08291533245033617,0.08081997828728264,1.0,False,False
cfg_0186,0.1,0.1,0.5,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0020953541630535314,0.9926460947141795,paired_wilcoxon,25,0.08291533245033617,0.08081997828728264,1.0,False,False
cfg_0046,0.1,0.0,0.1,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0022528557083685936,0.9762182226729597,paired_wilcoxon,25,0.08306736682869424,0.08081451112032564,1.0,False,False
cfg_0062,0.1,0.0,0.1,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0022528652562291357,0.9762182226729597,paired_wilcoxon,25,0.083067376317978,0.08081451106174888,1.0,False,False
cfg_0202,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.002477736406258835,0.9975753326497939,paired_wilcoxon,25,0.0832977147502411,0.08081997834398226,1.0,False,False
cfg_0203,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.002477736406258835,0.9975753326497939,paired_wilcoxon,25,0.0832977147502411,0.08081997834398226,1.0,False,False
cfg_0218,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0024777478532223072,0.9975753326497939,paired_wilcoxon,25,0.08329772614050494,0.08081997828728264,1.0,False,False
cfg_0219,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0024777478532223072,0.9975753326497939,paired_wilcoxon,25,0.08329772614050494,0.08081997828728264,1.0,False,False
cfg_0334,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.002664778899261105,0.9936738027784271,paired_wilcoxon,25,0.08347929001958676,0.08081451112032564,1.0,False,False
cfg_0335,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.002664778899261105,0.9936738027784271,paired_wilcoxon,25,0.08347929001958676,0.08081451112032564,1.0,False,False
cfg_0350,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.002664790159093762,0.9936738027784271,paired_wilcoxon,25,0.08347930122084263,0.08081451106174888,1.0,False,False
cfg_0351,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.002664790159093762,0.9936738027784271,paired_wilcoxon,25,0.08347930122084263,0.08081451106174888,1.0,False,False
cfg_0234,0.3,0.0,0.1,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0027641294112777854,0.9975753326497939,paired_wilcoxon,25,0.08358410775526005,0.08081997834398226,1.0,False,False
cfg_0235,0.3,0.0,0.1,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0027641294112777854,0.9975753326497939,paired_wilcoxon,25,0.08358410775526005,0.08081997834398226,1.0,False,False
cfg_0298,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0027641294112777854,0.9975753326497939,paired_wilcoxon,25,0.08358410775526005,0.08081997834398226,1.0,False,False
cfg_0299,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0027641294112777854,0.9975753326497939,paired_wilcoxon,25,0.08358410775526005,0.08081997834398226,1.0,False,False
cfg_0330,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0027641294112777854,0.9975753326497939,paired_wilcoxon,25,0.08358410775526005,0.08081997834398226,1.0,False,False
cfg_0331,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0027641294112777854,0.9975753326497939,paired_wilcoxon,25,0.08358410775526005,0.08081997834398226,1.0,False,False
cfg_0250,0.3,0.0,0.1,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.002764140395487309,0.9975753326497939,paired_wilcoxon,25,0.08358411868276994,0.08081997828728264,1.0,False,False
cfg_0251,0.3,0.0,0.1,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.002764140395487309,0.9975753326497939,paired_wilcoxon,25,0.08358411868276994,0.08081997828728264,1.0,False,False
cfg_0314,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.002764140395487309,0.9975753326497939,paired_wilcoxon,25,0.08358411868276994,0.08081997828728264,1.0,False,False
cfg_0315,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.002764140395487309,0.9975753326497939,paired_wilcoxon,25,0.08358411868276994,0.08081997828728264,1.0,False,False
cfg_0346,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.002764140395487309,0.9975753326497939,paired_wilcoxon,25,0.08358411868276994,0.08081997828728264,1.0,False,False
cfg_0347,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.002764140395487309,0.9975753326497939,paired_wilcoxon,25,0.08358411868276994,0.08081997828728264,1.0,False,False
cfg_0206,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0028030116657172203,0.9936738027784271,paired_wilcoxon,25,0.08361752278604286,0.08081451112032564,1.0,False,False
cfg_0207,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0028030116657172203,0.9936738027784271,paired_wilcoxon,25,0.08361752278604286,0.08081451112032564,1.0,False,False
cfg_0222,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0028030222939086336,0.9936738027784271,paired_wilcoxon,25,0.0836175333556575,0.08081451106174888,1.0,False,False
cfg_0223,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0028030222939086336,0.9936738027784271,paired_wilcoxon,25,0.0836175333556575,0.08081451106174888,1.0,False,False
cfg_0238,0.3,0.0,0.1,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.002960957624242558,0.9936738027784271,paired_wilcoxon,25,0.08377546874456819,0.08081451112032564,1.0,False,False
cfg_0239,0.3,0.0,0.1,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.002960957624242558,0.9936738027784271,paired_wilcoxon,25,0.08377546874456819,0.08081451112032564,1.0,False,False
cfg_0302,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.002960957624242558,0.9936738027784271,paired_wilcoxon,25,0.08377546874456819,0.08081451112032564,1.0,False,False
cfg_0303,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.002960957624242558,0.9936738027784271,paired_wilcoxon,25,0.08377546874456819,0.08081451112032564,1.0,False,False
cfg_0254,0.3,0.0,0.1,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0029609676950536155,0.9936738027784271,paired_wilcoxon,25,0.08377547875680248,0.08081451106174888,1.0,False,False
cfg_0255,0.3,0.0,0.1,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0029609676950536155,0.9936738027784271,paired_wilcoxon,25,0.08377547875680248,0.08081451106174888,1.0,False,False
cfg_0318,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0029609676950536155,0.9936738027784271,paired_wilcoxon,25,0.08377547875680248,0.08081451106174888,1.0,False,False
cfg_0319,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0029609676950536155,0.9936738027784271,paired_wilcoxon,25,0.08377547875680248,0.08081451106174888,1.0,False,False
cfg_0228,0.3,0.0,0.1,1e-05,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.003851521908345469,0.04104856621583939,paired_wilcoxon,25,0.09855342847254335,0.09470190656419789,1.0,False,False
cfg_0244,0.3,0.0,0.1,0.0001,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.0038515270494184,0.04104856621583939,paired_wilcoxon,25,0.09855343321939952,0.0947019061699811,1.0,False,False
cfg_0002,0.1,0.0,0.0,1e-05,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.004152329707572609,0.9776891366509919,paired_wilcoxon,25,0.1014138944096705,0.09726156470209789,1.0,False,False
cfg_0003,0.1,0.0,0.0,1e-05,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.004152329707572609,0.9776891366509919,paired_wilcoxon,25,0.1014138944096705,0.09726156470209789,1.0,False,False
cfg_0018,0.1,0.0,0.0,0.0001,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.004152369481529196,0.9776891366509919,paired_wilcoxon,25,0.1014139338241263,0.0972615643425971,1.0,False,False
cfg_0019,0.1,0.0,0.0,0.0001,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.004152369481529196,0.9776891366509919,paired_wilcoxon,25,0.1014139338241263,0.0972615643425971,1.0,False,False
cfg_0198,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.006935348319310348,0.9886295722899568,paired_wilcoxon,25,0.09820088872288815,0.0912655404035778,1.0,False,False
cfg_0199,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.006935348319310348,0.9886295722899568,paired_wilcoxon,25,0.09820088872288815,0.0912655404035778,1.0,False,False
cfg_0214,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.006935366953309685,0.9886295722899568,paired_wilcoxon,25,0.09820090711038734,0.09126554015707768,1.0,False,False
cfg_0215,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.006935366953309685,0.9886295722899568,paired_wilcoxon,25,0.09820090711038734,0.09126554015707768,1.0,False,False
cfg_0294,0.3,0.1,0.0,1e-05,gaussian_diag_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.007615433375244645,0.990141021285127,paired_wilcoxon,25,0.09888097377882245,0.0912655404035778,1.0,False,False
cfg_0295,0.3,0.1,0.0,1e-05,gaussian_diag_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.007615433375244645,0.990141021285127,paired_wilcoxon,25,0.09888097377882245,0.0912655404035778,1.0,False,False
cfg_0310,0.3,0.1,0.0,0.0001,gaussian_diag_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.007615448045934778,0.990141021285127,paired_wilcoxon,25,0.09888098820301244,0.09126554015707768,1.0,False,False
cfg_0311,0.3,0.1,0.0,0.0001,gaussian_diag_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.007615448045934778,0.990141021285127,paired_wilcoxon,25,0.09888098820301244,0.09126554015707768,1.0,False,False
cfg_0036,0.1,0.0,0.1,1e-05,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010308457378750161,0.13164188163022134,paired_wilcoxon,25,0.10501036394294803,0.09470190656419789,1.0,False,False
cfg_0037,0.1,0.0,0.1,1e-05,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010308457378750161,0.13164188163022134,paired_wilcoxon,25,0.10501036394294803,0.09470190656419789,1.0,False,False
cfg_0132,0.1,0.1,0.1,1e-05,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010308457378750161,0.13164188163022134,paired_wilcoxon,25,0.10501036394294803,0.09470190656419789,1.0,False,False
cfg_0133,0.1,0.1,0.1,1e-05,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010308457378750161,0.13164188163022134,paired_wilcoxon,25,0.10501036394294803,0.09470190656419789,1.0,False,False
cfg_0260,0.3,0.0,0.5,1e-05,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010308457378750161,0.13164188163022134,paired_wilcoxon,25,0.10501036394294803,0.09470190656419789,1.0,False,False
cfg_0261,0.3,0.0,0.5,1e-05,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010308457378750161,0.13164188163022134,paired_wilcoxon,25,0.10501036394294803,0.09470190656419789,1.0,False,False
cfg_0356,0.3,0.1,0.5,1e-05,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010308457378750161,0.13164188163022134,paired_wilcoxon,25,0.10501036394294803,0.09470190656419789,1.0,False,False
cfg_0357,0.3,0.1,0.5,1e-05,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010308457378750161,0.13164188163022134,paired_wilcoxon,25,0.10501036394294803,0.09470190656419789,1.0,False,False
cfg_0052,0.1,0.0,0.1,0.0001,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010308462928197456,0.13164188163022134,paired_wilcoxon,25,0.10501036909817855,0.0947019061699811,1.0,False,False
cfg_0053,0.1,0.0,0.1,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010308462928197456,0.13164188163022134,paired_wilcoxon,25,0.10501036909817855,0.0947019061699811,1.0,False,False
cfg_0148,0.1,0.1,0.1,0.0001,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010308462928197456,0.13164188163022134,paired_wilcoxon,25,0.10501036909817855,0.0947019061699811,1.0,False,False
cfg_0149,0.1,0.1,0.1,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010308462928197456,0.13164188163022134,paired_wilcoxon,25,0.10501036909817855,0.0947019061699811,1.0,False,False
cfg_0276,0.3,0.0,0.5,0.0001,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010308462928197456,0.13164188163022134,paired_wilcoxon,25,0.10501036909817855,0.0947019061699811,1.0,False,False
cfg_0277,0.3,0.0,0.5,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010308462928197456,0.13164188163022134,paired_wilcoxon,25,0.10501036909817855,0.0947019061699811,1.0,False,False
cfg_0372,0.3,0.1,0.5,0.0001,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010308462928197456,0.13164188163022134,paired_wilcoxon,25,0.10501036909817855,0.0947019061699811,1.0,False,False
cfg_0373,0.3,0.1,0.5,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010308462928197456,0.13164188163022134,paired_wilcoxon,25,0.10501036909817855,0.0947019061699811,1.0,False,False
cfg_0229,0.3,0.0,0.1,1e-05,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010366062133432828,0.13164188163022134,paired_wilcoxon,25,0.10506796869763071,0.09470190656419789,1.0,False,False
cfg_0325,0.3,0.1,0.1,1e-05,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010366062133432828,0.13164188163022134,paired_wilcoxon,25,0.10506796869763071,0.09470190656419789,1.0,False,False
cfg_0245,0.3,0.0,0.1,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010366067524786898,0.13164188163022134,paired_wilcoxon,25,0.105067973694768,0.0947019061699811,1.0,False,False
cfg_0341,0.3,0.1,0.1,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010366067524786898,0.13164188163022134,paired_wilcoxon,25,0.105067973694768,0.0947019061699811,1.0,False,False
cfg_0324,0.3,0.1,0.1,1e-05,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010505872302663343,0.13164188163022134,paired_wilcoxon,25,0.10520777886686122,0.09470190656419789,1.0,False,False
cfg_0340,0.3,0.1,0.1,0.0001,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010505890563159677,0.13164188163022134,paired_wilcoxon,25,0.10520779673314079,0.0947019061699811,1.0,False,False
cfg_0068,0.1,0.0,0.5,1e-05,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010536909164751852,0.13164188163022134,paired_wilcoxon,25,0.10523881572894973,0.09470190656419789,1.0,False,False
cfg_0069,0.1,0.0,0.5,1e-05,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010536909164751852,0.13164188163022134,paired_wilcoxon,25,0.10523881572894973,0.09470190656419789,1.0,False,False
cfg_0164,0.1,0.1,0.5,1e-05,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010536909164751852,0.13164188163022134,paired_wilcoxon,25,0.10523881572894973,0.09470190656419789,1.0,False,False
cfg_0165,0.1,0.1,0.5,1e-05,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010536909164751852,0.13164188163022134,paired_wilcoxon,25,0.10523881572894973,0.09470190656419789,1.0,False,False
cfg_0084,0.1,0.0,0.5,0.0001,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010536916057875151,0.13164188163022134,paired_wilcoxon,25,0.10523882222785627,0.0947019061699811,1.0,False,False
cfg_0085,0.1,0.0,0.5,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010536916057875151,0.13164188163022134,paired_wilcoxon,25,0.10523882222785627,0.0947019061699811,1.0,False,False
cfg_0180,0.1,0.1,0.5,0.0001,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,0.010536916057875151,0.13164188163022134,paired_wilcoxon,25,0.10523882222785627,0.0947019061699811,1.0,False,False
cfg_0181,0.1,0.1,0.5,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,0.010536916057875151,0.13164188163022134,paired_wilcoxon,25,0.10523882222785627,0.0947019061699811,1.0,False,False
cfg_0078,0.1,0.0,0.5,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.012513578605035927,0.9859859623577384,paired_wilcoxon,25,0.09332808972536157,0.08081451112032564,1.0,False,False
cfg_0094,0.1,0.0,0.5,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.01251360836562827,0.9859859623577384,paired_wilcoxon,25,0.09332811942737713,0.08081451106174888,1.0,False,False
cfg_0174,0.1,0.1,0.5,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.012664026520482836,0.9945722749330672,paired_wilcoxon,25,0.09347853764080848,0.08081451112032564,1.0,False,False
cfg_0190,0.1,0.1,0.5,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.012664055361856053,0.9945722749330672,paired_wilcoxon,25,0.09347856642360491,0.08081451106174888,1.0,False,False
cfg_0171,0.1,0.1,0.5,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.01295924476258572,0.997771266250655,paired_wilcoxon,25,0.09377922310656799,0.08081997834398226,1.0,False,False
cfg_0187,0.1,0.1,0.5,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.012959266297625638,0.997771266250655,paired_wilcoxon,25,0.09377924458490826,0.08081997828728264,1.0,False,False
cfg_0270,0.3,0.0,0.5,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.014287873657410053,0.9963418834399137,paired_wilcoxon,25,0.0951023847777357,0.08081451112032564,1.0,False,False
cfg_0271,0.3,0.0,0.5,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.014287873657410053,0.9963418834399137,paired_wilcoxon,25,0.0951023847777357,0.08081451112032564,1.0,False,False
cfg_0367,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.014287873657410053,0.9963418834399137,paired_wilcoxon,25,0.0951023847777357,0.08081451112032564,1.0,False,False
cfg_0286,0.3,0.0,0.5,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.014287893920362867,0.9963418834399137,paired_wilcoxon,25,0.09510240498211173,0.08081451106174888,1.0,False,False
cfg_0287,0.3,0.0,0.5,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.014287893920362867,0.9963418834399137,paired_wilcoxon,25,0.09510240498211173,0.08081451106174888,1.0,False,False
cfg_0383,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.014287893920362867,0.9963418834399137,paired_wilcoxon,25,0.09510240498211173,0.08081451106174888,1.0,False,False
cfg_0079,0.1,0.0,0.5,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.014309124857697144,0.9878010444986849,paired_wilcoxon,25,0.0951236359780228,0.08081451112032564,1.0,False,False
cfg_0095,0.1,0.0,0.5,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.014309155846871147,0.9878010444986849,paired_wilcoxon,25,0.09512366690862001,0.08081451106174888,1.0,False,False
cfg_0175,0.1,0.1,0.5,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.014459572773144054,0.9953554836825986,paired_wilcoxon,25,0.0952740838934697,0.08081451112032564,1.0,False,False
cfg_0191,0.1,0.1,0.5,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.014459602843098931,0.9953554836825986,paired_wilcoxon,25,0.0952741139048478,0.08081451106174888,1.0,False,False
cfg_0366,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.014618787500966067,0.9963418834399137,paired_wilcoxon,25,0.09543329862129171,0.08081451112032564,1.0,False,False
cfg_0382,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.014618806114720153,0.9963418834399137,paired_wilcoxon,25,0.09543331717646902,0.08081451106174888,1.0,False,False
cfg_0034,0.1,0.0,0.1,1e-05,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.01534546680959987,0.5268641309552985,paired_wilcoxon,25,0.11260703151169776,0.09726156470209789,1.0,False,False
cfg_0130,0.1,0.1,0.1,1e-05,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.01534546680959987,0.5268641309552985,paired_wilcoxon,25,0.11260703151169776,0.09726156470209789,1.0,False,False
cfg_0050,0.1,0.0,0.1,0.0001,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0153454869424528,0.5268641309552985,paired_wilcoxon,25,0.1126070512850499,0.0972615643425971,1.0,False,False
cfg_0146,0.1,0.1,0.1,0.0001,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0153454869424528,0.5268641309552985,paired_wilcoxon,25,0.1126070512850499,0.0972615643425971,1.0,False,False
cfg_0226,0.3,0.0,0.1,1e-05,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.01603385470721437,0.5268641309552985,paired_wilcoxon,25,0.11329541940931227,0.09726156470209789,1.0,False,False
cfg_0322,0.3,0.1,0.1,1e-05,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.01603385470721437,0.5268641309552985,paired_wilcoxon,25,0.11329541940931227,0.09726156470209789,1.0,False,False
cfg_0242,0.3,0.0,0.1,0.0001,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.016033874414071194,0.5268641309552985,paired_wilcoxon,25,0.11329543875666831,0.0972615643425971,1.0,False,False
cfg_0338,0.3,0.1,0.1,0.0001,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.016033874414071194,0.5268641309552985,paired_wilcoxon,25,0.11329543875666831,0.0972615643425971,1.0,False,False
cfg_0290,0.3,0.1,0.0,1e-05,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.016098063711136593,0.9936738027784271,paired_wilcoxon,25,0.1133596284132345,0.09726156470209789,1.0,False,False
cfg_0291,0.3,0.1,0.0,1e-05,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.016098063711136593,0.9936738027784271,paired_wilcoxon,25,0.1133596284132345,0.09726156470209789,1.0,False,False
cfg_0306,0.3,0.1,0.0,0.0001,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.016098088777757983,0.9936738027784271,paired_wilcoxon,25,0.1133596531203551,0.0972615643425971,1.0,False,False
cfg_0307,0.3,0.1,0.0,0.0001,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.016098088777757983,0.9936738027784271,paired_wilcoxon,25,0.1133596531203551,0.0972615643425971,1.0,False,False
cfg_0075,0.1,0.0,0.5,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.017590062489283978,0.9981207050980916,paired_wilcoxon,25,0.09841004083326624,0.08081997834398226,1.0,False,False
cfg_0091,0.1,0.0,0.5,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.017590084760850194,0.9981207050980916,paired_wilcoxon,25,0.09841006304813282,0.08081997828728264,1.0,False,False
cfg_0266,0.3,0.0,0.5,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.017967300804413618,0.9982760483656256,paired_wilcoxon,25,0.09878727914839588,0.08081997834398226,1.0,False,False
cfg_0362,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.017967300804413618,0.9982760483656256,paired_wilcoxon,25,0.09878727914839588,0.08081997834398226,1.0,False,False
