setting,seed,method,alpha,beta,gamma,ridge_lambda,ratio_estimator,clipping,candidate_pool_size,adaptive_gamma,target_mse,ess,condition_number,ratio_uncertainty,weight_second_moment,target_excess_risk_vs_oracle,regret_gap_to_oracle_selected_source,gamma_effective
C,131,mmd_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,16,True,0.21108396036613855,380.7630089804839,36.22060705036171,1.28917559160221,3.151566648260615,0.011410464631301215,0.011410464631301215,0.5242550419391324
C,131,wasserstein_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,16,True,0.21108396036613855,380.7630089804839,36.22060705036171,1.28917559160221,3.151566648260615,0.011410464631301215,0.011410464631301215,0.5242550419391324
C,131,pooled_source_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,16,True,0.19754968615726248,15928.504660129878,7.3173183675773705,0.196243009961822,1.205386218573866,-0.0021238095775748533,-0.0021238095775748533,0.5242550419391324
C,131,single_source_unweighted_LS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,16,True,0.20493865496058541,1199.999999999999,33.47233303024858,0.0,1.0,0.005265159225748078,0.005265159225748078,0.5242550419391324
C,131,mixed_shift_gate_plus_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,16,True,0.21532488579678505,486.733952706204,25.697430616843427,1.0307313783379206,2.465412559169194,0.015651390061947712,0.015651390061947712,0.5242550419391324
C,131,oracle_best_source_retrospective,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,16,True,0.19967349573483734,486.3296760052956,70.27743985240063,0.9463693299970343,2.4674620101719076,0.0,0.0,0.5242550419391324
R_u4tsc_cwrBearing,11,stability_aware_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,11,random_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,11,mmd_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,11,wasserstein_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,11,pooled_source_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.661820311794725e-10,76.99999999999908,62901166.18926887,2.2286086613489433e-32,0.9999999999979999,-3.2332550131473093e-09,-3.2332550131473093e-09,3.469160559806948
R_u4tsc_cwrBearing,11,single_source_unweighted_LS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,5.225381001349047e-08,46.999999999999,31226511.48306739,0.0,1.0,4.8854372969163685e-08,4.8854372969163685e-08,3.469160559806948
R_u4tsc_cwrBearing,11,mixed_shift_gate_plus_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,11,oracle_best_source_retrospective,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,3.3994370443267817e-09,24.099704389126504,33814370.274420656,0.26714006332118245,1.2448285470874723,0.0,0.0,3.469160559806948
R_u4tsc_cwrBearing,23,stability_aware_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,23,random_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,23,mmd_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,23,wasserstein_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,23,pooled_source_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.661820311794725e-10,76.99999999999908,62901166.18926887,2.2286086613489433e-32,0.9999999999979999,-3.2332550131473093e-09,-3.2332550131473093e-09,3.469160559806948
R_u4tsc_cwrBearing,23,single_source_unweighted_LS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,5.225381001349047e-08,46.999999999999,31226511.48306739,0.0,1.0,4.8854372969163685e-08,4.8854372969163685e-08,3.469160559806948
R_u4tsc_cwrBearing,23,mixed_shift_gate_plus_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,23,oracle_best_source_retrospective,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,3.3994370443267817e-09,24.099704389126504,33814370.274420656,0.26714006332118245,1.2448285470874723,0.0,0.0,3.469160559806948
R_u4tsc_cwrBearing,47,stability_aware_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,47,random_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,47,mmd_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,47,wasserstein_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,47,pooled_source_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.661820311794725e-10,76.99999999999908,62901166.18926887,2.2286086613489433e-32,0.9999999999979999,-3.2332550131473093e-09,-3.2332550131473093e-09,3.469160559806948
R_u4tsc_cwrBearing,47,single_source_unweighted_LS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,5.225381001349047e-08,46.999999999999,31226511.48306739,0.0,1.0,4.8854372969163685e-08,4.8854372969163685e-08,3.469160559806948
R_u4tsc_cwrBearing,47,mixed_shift_gate_plus_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,47,oracle_best_source_retrospective,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,3.3994370443267817e-09,24.099704389126504,33814370.274420656,0.26714006332118245,1.2448285470874723,0.0,0.0,3.469160559806948
R_u4tsc_cwrBearing,89,stability_aware_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,89,random_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,3.3994370443267817e-09,24.099704389126504,33814370.274420656,0.26714006332118245,1.2448285470874723,0.0,0.0,3.469160559806948
R_u4tsc_cwrBearing,89,mmd_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,89,wasserstein_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,89,pooled_source_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.661820311794725e-10,76.99999999999908,62901166.18926887,2.2286086613489433e-32,0.9999999999979999,-3.2332550131473093e-09,-3.2332550131473093e-09,3.469160559806948
R_u4tsc_cwrBearing,89,single_source_unweighted_LS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,5.225381001349047e-08,46.999999999999,31226511.48306739,0.0,1.0,4.8854372969163685e-08,4.8854372969163685e-08,3.469160559806948
R_u4tsc_cwrBearing,89,mixed_shift_gate_plus_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,89,oracle_best_source_retrospective,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,3.3994370443267817e-09,24.099704389126504,33814370.274420656,0.26714006332118245,1.2448285470874723,0.0,0.0,3.469160559806948
R_u4tsc_cwrBearing,131,stability_aware_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,131,random_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,131,mmd_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,131,wasserstein_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,131,pooled_source_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.661820311794725e-10,76.99999999999908,62901166.18926887,2.2286086613489433e-32,0.9999999999979999,-3.2332550131473093e-09,-3.2332550131473093e-09,3.469160559806948
R_u4tsc_cwrBearing,131,single_source_unweighted_LS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,5.225381001349047e-08,46.999999999999,31226511.48306739,0.0,1.0,4.8854372969163685e-08,4.8854372969163685e-08,3.469160559806948
R_u4tsc_cwrBearing,131,mixed_shift_gate_plus_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,9.14288446109238e-08,44.295322519735635,32355492.65218707,0.06805910270441827,1.0610601148455558,8.802940756659702e-08,8.802940756659702e-08,3.469160559806948
R_u4tsc_cwrBearing,131,oracle_best_source_retrospective,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,3.3994370443267817e-09,24.099704389126504,33814370.274420656,0.26714006332118245,1.2448285470874723,0.0,0.0,3.469160559806948
R_u4tsc_mfd,11,stability_aware_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,11,random_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,11,mmd_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,11,wasserstein_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,11,pooled_source_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,8.346954809035313e-11,76.99999999999908,73069644.22364423,4.989422376154393e-33,0.9999999999979999,-1.0231213551428572e-09,-1.0231213551428572e-09,3.5387215743465075
R_u4tsc_mfd,11,single_source_unweighted_LS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1558658848864525e-09,46.999999999999,30899825.39490731,0.0,1.0,4.927498165324229e-11,4.927498165324229e-11,3.5387215743465075
R_u4tsc_mfd,11,mixed_shift_gate_plus_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,11,oracle_best_source_retrospective,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,23,stability_aware_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,23,random_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,23,mmd_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,23,wasserstein_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,23,pooled_source_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,8.346954809035313e-11,76.99999999999908,73069644.22364423,4.989422376154393e-33,0.9999999999979999,-1.0231213551428572e-09,-1.0231213551428572e-09,3.5387215743465075
R_u4tsc_mfd,23,single_source_unweighted_LS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1558658848864525e-09,46.999999999999,30899825.39490731,0.0,1.0,4.927498165324229e-11,4.927498165324229e-11,3.5387215743465075
R_u4tsc_mfd,23,mixed_shift_gate_plus_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,23,oracle_best_source_retrospective,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,47,stability_aware_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,47,random_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,47,mmd_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,47,wasserstein_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,47,pooled_source_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,8.346954809035313e-11,76.99999999999908,73069644.22364423,4.989422376154393e-33,0.9999999999979999,-1.0231213551428572e-09,-1.0231213551428572e-09,3.5387215743465075
R_u4tsc_mfd,47,single_source_unweighted_LS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1558658848864525e-09,46.999999999999,30899825.39490731,0.0,1.0,4.927498165324229e-11,4.927498165324229e-11,3.5387215743465075
R_u4tsc_mfd,47,mixed_shift_gate_plus_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,47,oracle_best_source_retrospective,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,89,stability_aware_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,89,random_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,3.440947574383393e-09,23.092841202411712,40273522.25960918,0.22211068050599725,1.2991038970475324,2.3343566711501827e-09,2.3343566711501827e-09,3.5387215743465075
R_u4tsc_mfd,89,mmd_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,89,wasserstein_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,89,pooled_source_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,8.346954809035313e-11,76.99999999999908,73069644.22364423,4.989422376154393e-33,0.9999999999979999,-1.0231213551428572e-09,-1.0231213551428572e-09,3.5387215743465075
R_u4tsc_mfd,89,single_source_unweighted_LS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1558658848864525e-09,46.999999999999,30899825.39490731,0.0,1.0,4.927498165324229e-11,4.927498165324229e-11,3.5387215743465075
R_u4tsc_mfd,89,mixed_shift_gate_plus_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,89,oracle_best_source_retrospective,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,131,stability_aware_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,131,random_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,131,mmd_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,131,wasserstein_nearest_source_plus_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,131,pooled_source_IWLS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,8.346954809035313e-11,76.99999999999908,73069644.22364423,4.989422376154393e-33,0.9999999999979999,-1.0231213551428572e-09,-1.0231213551428572e-09,3.5387215743465075
R_u4tsc_mfd,131,single_source_unweighted_LS,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1558658848864525e-09,46.999999999999,30899825.39490731,0.0,1.0,4.927498165324229e-11,4.927498165324229e-11,3.5387215743465075
R_u4tsc_mfd,131,mixed_shift_gate_plus_composite,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
R_u4tsc_mfd,131,oracle_best_source_retrospective,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,2,True,1.1065909032332102e-09,42.803614304099675,34115160.56052745,0.09141300618309899,1.0980381158002974,0.0,0.0,3.5387215743465075
